BUSINESS NAME,ADDRESS,CITY,ZIP CODE,NAICS CODE,PHONE NUMBER,WEBSITE,ABC LICENSE,ADDRESS AUTHORITY,ADDRESS ID,GEOMETRY
CITY LOOKS SALON,6477 CHOCTAW DR,BATON ROUGE,70805,812000,,,NO,BATON ROUGE,104216,POINT (-91.125182432344 30.471268402433)
SWIFTYS VN,7175 PLANK RD,BATON ROUGE,70811,447000,,,YES,BATON ROUGE,141346,POINT (-91.148503624213 30.514923976954)
STARING PLAZA ANIMAL HOSPITAL,162 STARING LN,BATON ROUGE,70810,541940,,,NO,BATON ROUGE,36169,POINT (-91.121804284774 30.369614659436)
GENERAL NUTRITION CORPORATION #8,2121 STE B MILLERVILLE RD,BATON ROUGE,70816,453000,,,NO,PARISH,232192,POINT (-91.023554028888 30.440597729225)
ILLUSIONS OF GRANDEUR,3145 GOVERNMENT ST,BATON ROUGE,70806,451120,,,NO,BATON ROUGE,144006,POINT (-91.156155225206 30.444267626438)
JAY PAUL STUDIO,3154 STE M COLLEGE DR,BATON ROUGE,70808,812112,,,NO,BATON ROUGE,135856,POINT (-91.143508142664 30.418245605289)
DAVIS TRUCKING,3609 EVANGELINE ST,BATON ROUGE,70805,484000,,,NO,BATON ROUGE,74787,POINT (-91.153753451397 30.492969169081)
LAZY MAN DETAIL & HAND CAR WASH,2736 SCENIC HWY,BATON ROUGE,70805,811192,,,NO,BATON ROUGE,63673,POINT (-91.168028263201 30.472525192238)
HILS HIGH MAINTENANCE CATERING & CLEANING SERVICE,16084 DERBY AVE,BATON ROUGE,70816,722000,,,NO,PARISH,35651,POINT (-91.007976781441 30.423213037026)
"K & M AUTOMOTIVE, INC",8239 TOM DR,BATON ROUGE,70815,441000,,,NO,BATON ROUGE,116503,POINT (-91.101405752953 30.468267359297)
TRI PARISH RADIO,7530 E INDUSTRIAL AVE,BATON ROUGE,70805,518000,,,NO,BATON ROUGE,111893,POINT (-91.112776905917 30.472498277341)
SUGARCANE STILLS,438 STE 401 MAIN ST,BATON ROUGE,70802,815000,,,NO,BATON ROUGE,233900,POINT (-91.186502464869 30.451363833435)
HEBERT SECURITY LLC,17749 LAKE AZALEA DR,BATON ROUGE,70817,238000,,,NO,PARISH,43912,POINT (-90.987071640447 30.35563992364)
TEDS NEW LOOK,2701 N ACADIAN THWY E,BATON ROUGE,70805,812000,,,NO,BATON ROUGE,63061,POINT (-91.15590204853 30.472589569947)
INTERNATIONAL CONSULTING GROUP LLC,8841 STE A BLUEBONNET BLVD,BATON ROUGE,70810,236000,,,NO,PARISH,230521,POINT (-91.102881685914 30.368402983324)
FIDELIS CARE V,6543 E ACHORD RD,BATON ROUGE,70817,624120,,,NO,PARISH,104701,POINT (-90.987013876363 30.393035200179)
PERFECT TOUCH ASSISTED LIVING,6942 CARAVEL CT,BAKER,70714,621111,,,NO,PARISH,107445,POINT (-91.121458548895 30.565707851363)
LJ FLOORING LLC,10454 BARBARA ST,BATON ROUGE,70815,,,,NO,BATON ROUGE,4131,POINT (-91.071474587865 30.441732326864)
SHERWIN-WILLIAMS #7680,20012 OLD SCENIC HWY,ZACHARY,70791,453000,,,NO,ZACHARY,192441,POINT (-91.192556832754 30.649249904611)
MARTELLOS LLC AC HEAT & SHEET,9084 GREAT SMOKY AVE,BATON ROUGE,70814,238000,,,NO,BATON ROUGE,122168,POINT (-91.087625789596 30.475824962395)
GM AUTOMOTIVE,2550 EVANGELINE ST,BATON ROUGE,70805,445000,,,NO,BATON ROUGE,61394,POINT (-91.16517749614 30.49187935371)
A-1 CAR CARE & TOWING LLC,9420 GREENWELL SPRINGS RD,BATON ROUGE,70814,811111,,,NO,BATON ROUGE,125284,POINT (-91.083120795967 30.484923212622)
SCOTLANDVILLE CONVENIENCE STORE,1375 ROSENWALD RD,BATON ROUGE,70807,445000,225-774-1062,,YES,BATON ROUGE,25012,POINT (-91.179700690005 30.531715151417)
LOUISIANA HEALTH & INJURY CENTERS,2832 PLANK RD,BATON ROUGE,70805,621000,,,NO,BATON ROUGE,64880,POINT (-91.162091210717 30.47358379893)
KRIRSTEN ACOSTA,4955 IDLEWOOD DR,BATON ROUGE,70809,551000,,,NO,PARISH,88196,POINT (-91.071945792467 30.402694839257)
CRAYTONS TAX SERVICE LLC,3415 MONROE AVE,BATON ROUGE,70802,815000,,,NO,BATON ROUGE,72532,POINT (-91.155278708211 30.469714580293)
KAJUN CUSTOM KAYAKING CO,5545 CONGRESS BLVD,BATON ROUGE,70808,451000,,,NO,BATON ROUGE,94891,POINT (-91.128329782967 30.419058697873)
CHASE BANK,6851 BLUEBONNET BLVD,BATON ROUGE,70836,521110,,,NO,BATON ROUGE,136004,POINT (-91.092246126042 30.388666594547)
UNITED PARCEL SERVICE,3080 ROSENWALD RD,BATON ROUGE,70807,561000,,,NO,BATON ROUGE,68302,POINT (-91.161723501935 30.531046587338)
W DISTRIBUTORS LLC,8423 AIRLINE HWY,BATON ROUGE,70815,444000,,,NO,BATON ROUGE,136973,POINT (-91.099468792861 30.458728029845)
GLOBAL SUPPLY DIRECT LLC,8323 O'HARA CT,BATON ROUGE,70806,424000,,,NO,BATON ROUGE,117123,POINT (-91.099557799968 30.446851892014)
VOLUNTEERS OF AMERICA - COMMUNITY LIVING AND VOCATIONAL SERVICES,2124 WOODDALE BLVD,BATON ROUGE,70806,813212,225-925-2372,http://voagbr.org,NO,BATON ROUGE,53648,POINT (-91.114885228346 30.468341351169)
HERMAN J & MICHAEL A RICARD,4015 S BARROW DR,BATON ROUGE,70802,238000,,,NO,BATON ROUGE,79100,POINT (-91.150048499629 30.46599819949)
NATIONAL DISCOUNT OIL CHANGE,10737 FLORIDA BLVD,BATON ROUGE,70815,811000,,,NO,BATON ROUGE,136707,POINT (-91.065435310957 30.458122065934)
ARIELS TEA SALON,2380 STE B-C O'NEAL LN,BATON ROUGE,70816,722211,,,NO,BATON ROUGE,136802,POINT (-91.008082386842 30.434965550777)
ELEGANT ROSA CATERING LLC,7619 GLEN OAKS DR,BATON ROUGE,70812,454000,,,NO,PARISH,112480,POINT (-91.114838869209 30.510540257763)
FORD BACON & DAVIS,12301 COURSEY BLVD,BATON ROUGE,70816,541330,,,NO,BATON ROUGE,16741,POINT (-91.041948741853 30.411453704045)
SYNC WELLNESS LLC,18303 STE 304 PERKINS RD E,BATON ROUGE,70809,446000,,,NO,PARISH,242361,POINT (-91.023165263288 30.3477336236)
THE BLAKE AT THE GROVE,9511 CREEKVIEW DR,BATON ROUGE,70836,,,,YES,PARISH,228782,POINT (-91.077997489001 30.384322260544)
ZACHARY LUMBER AND HARDWARE,9293 MAIN ST,ZACHARY,70791,444000,,,NO,ZACHARY,198190,POINT (-91.108720321699 30.650103575075)
TOWNSEND ALCOHOLISM TREATMENT,7434 STE B PICARDY AVE,BATON ROUGE,70808,621391,,,NO,BATON ROUGE,226471,POINT (-91.112385080421 30.400522115721)
CHECKERED FLAG ENGINE REBUILD,1777 N FOSTER DR,BATON ROUGE,70802,811111,,,NO,BATON ROUGE,44033,POINT (-91.139863011605 30.464794010266)
KEAN'S THE CLEANER (ADMINISTRATIVE OFFICE),9323 MAMMOTH AVE,BATON ROUGE,70814,812320,,,NO,BATON ROUGE,124281,POINT (-91.08528541284 30.47421199917)
BJS RESTAURANT & BREWHOUSE,9100 MALL OF LOUISIANA BLVD,BATON ROUGE,70836,722000,,,YES,BATON ROUGE,224249,POINT (-91.085708865204 30.387094510693)
BEAUSOLEIL RESTAURANT & BAR LLC,7731 JEFFERSON HWY,BATON ROUGE,70809,722000,,,YES,BATON ROUGE,144303,POINT (-91.106991074025 30.429106661637)
LIBERTY BANK & TRUST COMPANY,8796 GREENWELL SPRINGS RD,BATON ROUGE,70814,522110,,,NO,BATON ROUGE,139360,POINT (-91.094491120662 30.481933431588)
QUALITY OFFICE PRODUCTS & SERVICE  LLC,15073 BRENT AVE,CENTRAL,70818,,,,NO,CENTRAL,201515,POINT (-91.021744208825 30.539483793578)
AMERICAN RIGGING & SUPPLY CO I,555 CHOCTAW DR,BATON ROUGE,70805,453000,,,NO,PARISH,142657,POINT (-91.184421560462 30.469629703756)
ABG CAULKING CONTRACTORS INC,1961 DALLAS DR,BATON ROUGE,70806,236000,,,NO,BATON ROUGE,50389,POINT (-91.111766665235 30.467768007306)
MAIDENS RESIDENTIAL SERVICES,3521 SHELLEY ST,BATON ROUGE,70805,238000,,,NO,BATON ROUGE,73895,POINT (-91.154832230273 30.491983980834)
R & D BUILDERS  AND DESIGN LLC,19229 TROON CT,BATON ROUGE,70810,236000,,,NO,PARISH,49031,POINT (-91.036368861892 30.333034304359)
"NEEDLE IN THE HAYSTACK, A",21 JAMESTOWNE CT,BATON ROUGE,70809,453000,,,NO,PARISH,76158,POINT (-91.094542787408 30.414595393156)
REVENGE BY CURVY,4065 STE 1A FLORIDA BLVD,BATON ROUGE,70806,453000,,,NO,BATON ROUGE,212133,POINT (-91.148433084228 30.451276409795)
ROYAL J & J PROFESSIONAL SERVICES LLC,5908 HEIDEL AVE,BATON ROUGE,70805,815000,,,NO,BATON ROUGE,98381,POINT (-91.131609994859 30.486474018649)
JIMBO TIRE SERVICE,115 S LEO ST,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,11438,POINT (-91.14617311212 30.448207809848)
TRIPLE 7 LLC,855 N 22ND ST,BATON ROUGE,70802,815000,,,NO,BATON ROUGE,118691,POINT (-91.166319505295 30.456106493358)
GERBER COLLISION AND GLASS,10500 STE D GREENWELL SPRINGS RD,BATON ROUGE,70814,811000,,,NO,BATON ROUGE,227023,POINT (-91.067004459985 30.492199610559)
WALGREENS #3610,12881 PERKINS RD,BATON ROUGE,70810,446110,225-763-6281,http://walgreens.com/,YES,PARISH,20758,POINT (-91.074852133145 30.368712350789)
BLUE SKIES LANDSCAPE LLC,10120 S CHOCTAW DR,BATON ROUGE,70815,541320,,,NO,BATON ROUGE,212779,POINT (-91.072328519618 30.471632418721)
SOIREE EVENT HALL,7367 EXCHANGE PL,BATON ROUGE,70806,722000,,,NO,BATON ROUGE,110673,POINT (-91.114186425066 30.464196655335)
NEW HAVEN CHURCH OF GOD,1723 STE C DALLAS DR,BATON ROUGE,70806,813000,,,NO,BATON ROUGE,223795,POINT (-91.110092673286 30.465291907038)
CYPRESS WAREHOUSE & INSTALLATIONS LLC,2525 N SHERWOOD FOREST DR,BATON ROUGE,70815,444000,,,NO,BATON ROUGE,60942,POINT (-91.058382731018 30.471787847294)
THE IBIS NETWORK,12240 BUCKINGHAM AVE,BATON ROUGE,70815,815000,,,NO,BATON ROUGE,16301,POINT (-91.049201486618 30.442544763592)
ELECTRIC POWER LINES,38200-38300 GREENWELL SPRINGS RD,CLINTON,70722,221122,,,NO,PARISH,138816,POINT (-90.882688396441 30.684647812972)
BOBBY JONES,541 S EUGENE ST,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,93341,POINT (-91.159709856303 30.443516163921)
IN HIS WORKMANSHIP LLC,516 WOODLEIGH DR,BATON ROUGE,70810,454000,,,NO,PARISH,90413,POINT (-91.066652364812 30.353346828893)
PIZZA HUT #37517,930 STE B1 O'NEAL LN,BATON ROUGE,70816,722000,,,NO,PARISH,229254,POINT (-91.008791764916 30.455876607433)
GOLD STAR TROPHIES & SIGNS,6230 FLORIDA BLVD,BATON ROUGE,70806,453998,,,NO,BATON ROUGE,136910,POINT (-91.125404083135 30.450661643224)
OVER AND BEYOND APPAREL MANUFACTURING,5112 HARDING ST,BAKER,70714,339000,,,NO,BAKER,191509,POINT (-91.143797237287 30.58240367019)
TREE MEN LLC THE,22340 CHANEY RD,ZACHARY,70791,815000,,,NO,PARISH,150901,POINT (-90.994284375906 30.674396437988)
SW BERGERON JR REALTY,1575 NORMANDY DR,BATON ROUGE,70806,531000,,,NO,BATON ROUGE,34505,POINT (-91.104675614349 30.435619377188)
QUALITY SUITES,5600 BLUEBONNET BLVD,BATON ROUGE,70809,721000,,,NO,PARISH,122667,POINT (-91.084782772578 30.396673170461)
YVONNE'S CLEANING SERVICE,5215 LORING DR,BATON ROUGE,70812,561000,,,NO,PARISH,90915,POINT (-91.115159931385 30.498310337684)
WBRZ CHANNEL 2,1650 HIGHLAND RD,BATON ROUGE,70802,517000,225-387-2222,http://wbrz.com,NO,BATON ROUGE,37898,POINT (-91.18476844837 30.432734383172)
CLEAN HARBORS ENVIRO SVCS INC,13351 SCENIC HWY,BATON ROUGE,70807,221000,,,NO,PARISH,22753,POINT (-91.213292438052 30.569616710801)
STORAGE CENTER THE,5121 ESSEN LN,BATON ROUGE,70809,493000,,,NO,PARISH,89668,POINT (-91.105553814493 30.400876217607)
BRENDA WINSTON CPA APAC,6074 STUMBERG LN,BATON ROUGE,70816,541000,,,NO,BATON ROUGE,100113,POINT (-91.039291024766 30.395956129298)
BAYOU BLUE GROCERY,5252 ZACHARY-SLAUGHTER HWY,ZACHARY,70791,445000,,,YES,ZACHARY,197536,POINT (-91.149250857115 30.654126390613)
E Z PACK N SERV,3800 PLANK RD,BATON ROUGE,70805,445110,225-356-4847,,YES,BATON ROUGE,76747,POINT (-91.158578564467 30.483511996424)
EMBASSY SUITES BATON ROUGE,4914 CONSTITUTION AVE,BATON ROUGE,70808,721000,,,YES,BATON ROUGE,87761,POINT (-91.13305004722 30.421405929126)
FIVE STAR ACCOUNTING & TAX PROS,7032 PERKINS PLACE CT,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,107995,POINT (-91.115435022589 30.400499223372)
O REILLY AUTO PARTS #633,8065 TOM DR,BATON ROUGE,70815,453000,,,NO,BATON ROUGE,115230,POINT (-91.104487261945 30.467343578239)
ST JUDE APOSTLE SCHOOL,9150 HIGHLAND RD,BATON ROUGE,70808,,,,NO,BATON ROUGE,122876,POINT (-91.121625681417 30.366138703986)
SASSY THINGS,6326 KINCAID AVE,BATON ROUGE,70805,454000,,,NO,BATON ROUGE,102757,POINT (-91.126759173489 30.471959482555)
FRANK FASULLO REAL ESTATE,8211 STE E1 GOODWOOD BLVD,BATON ROUGE,70806,531210,,,NO,BATON ROUGE,136321,POINT (-91.101598161882 30.442891866791)
BURGER KING #211,3100 HIGHLAND RD,BATON ROUGE,70802,722000,,,NO,BATON ROUGE,68403,POINT (-91.177866067284 30.420358113975)
CHICEFFECT EVENTS & DESIGN LLC,18110 SMALLEN DR,ZACHARY,70791,815000,,,,PARISH,45181,POINT (-91.110205178013 30.62476551004)
AERIFORM,13224 S CHOCTAW DR,BATON ROUGE,70815,325120,,,NO,BATON ROUGE,21967,POINT (-91.038295219415 30.472151444847)
LOUISIANAS BEST & COMPANY LLC,2825 ALASKA ST,BATON ROUGE,70802,722000,,,,BATON ROUGE,64745,POINT (-91.184004503817 30.422148494824)
LOUISIANA SOCCER ASSOCIATION,475 GARDERE LN,BATON ROUGE,70810,924120,,,NO,PARISH,139837,POINT (-91.121236366374 30.363785238447)
SELECT STONE LLC,7050 EXCHEQUER DR,BATON ROUGE,70809,423000,,,NO,PARISH,152955,POINT (-91.050592789112 30.377500321669)
HONEYMOON BUNGALOW,3153 GOVERNMENT ST,BATON ROUGE,70806,453310,,,NO,BATON ROUGE,69481,POINT (-91.156044460436 30.444311172962)
INFINITY FINANCIAL GROUP LLC,18165 E PETROLEUM DR,BATON ROUGE,70809,523930,,,NO,PARISH,159293,POINT (-91.02005166387 30.351570689938)
RAMIREZ CONSTRUCTION,4438 NORWICH DR,BATON ROUGE,70814,236000,,,NO,PARISH,83628,POINT (-91.045361998555 30.491263413642)
ANGELLE CONCRETE GROUP LLC,9525 S CHOCTAW DR,BATON ROUGE,70814,444000,,,NO,BATON ROUGE,143297,POINT (-91.080068728348 30.472816620115)
LOUISIANA WILDLIFE REHABILITATORS ASSOCIATION,16925 GEORGE O'NEAL RD,BATON ROUGE,70817,813000,225-698-3168,http://lawraonline.com,NO,PARISH,139523,POINT (-91.000860185761 30.409709235111)
CRACK ATTACK,3627 PERKINS RD,BATON ROUGE,70808,454000,,,NO,BATON ROUGE,135872,POINT (-91.152097769425 30.420947272275)
VOO DOO BBQ & GRILL,3510 DRUSILLA LN,BATON ROUGE,70809,445000,,,YES,BATON ROUGE,73734,POINT (-91.090161080595 30.418591313685)
1 800 RADIATOR AND AC OF BATON ROUGE,2658 ROME DR,BATON ROUGE,70814,423000,,,NO,BATON ROUGE,62610,POINT (-91.100367628943 30.472841913097)
PAPPAS SOUL FOOD,8386 AIRLINE HWY,BATON ROUGE,70806,722110,,,NO,BATON ROUGE,117575,POINT (-91.100921200329 30.458949734152)
SOUTHERN PIPE & SUPPLY CO,2138 BEAUMONT DR,BATON ROUGE,70806,423000,,,NO,BATON ROUGE,54078,POINT (-91.111277421877 30.469831953156)
SAFETY KLEEN SYSTEM INC,10338 MAMMOTH AVE,BATON ROUGE,70814,815000,,,NO,BATON ROUGE,3072,POINT (-91.071464728695 30.476876578145)
DLG DESIGNS LLC,1731 SUGAR CANE LN,BATON ROUGE,70810,815000,,,,PARISH,231920,POINT (-91.104450987521 30.338110234136)
VARTEC SYSTEMS INC,11422 INDUSTRIPLEX BLVD,BATON ROUGE,70809,423000,,,NO,PARISH,167121,POINT (-91.054440908169 30.387345009522)
B & T ACCESSORIES,5312 PARKFOREST DR,BATON ROUGE,70816,448000,,,NO,BATON ROUGE,92197,POINT (-91.044254025984 30.403558868994)
PROFESSIONAL INSTALLATION,11826 SPRING MEADOW DR,CENTRAL,70818,,,,NO,CENTRAL,206103,POINT (-91.052813086034 30.553590646905)
ROBERT L ROME,2546 TOULON DR,BATON ROUGE,70816,621000,,,NO,PARISH,61303,POINT (-91.061016754219 30.427661389348)
CENTRAL AUTOMOTIVE AND TIRE,11575 SULLIVAN RD,CENTRAL,70818,811000,,,NO,CENTRAL,202453,POINT (-91.037109827432 30.553817510611)
GLAMOUROSITY HOUSE OF FASHION,9656 BURBANK DR,BATON ROUGE,70810,448000,,,NO,PARISH,127526,POINT (-91.12029156399 30.358133221471)
SPLASH,2183 HIGHLAND RD,BATON ROUGE,70802,423910,,,YES,BATON ROUGE,55097,POINT (-91.180377776597 30.427142051608)
JOE'S CRAB SHACK,7620 ANDREA DR,BATON ROUGE,70809,,,,NO,BATON ROUGE,112505,POINT (-91.06706221892 30.378795508878)
MIRIAM GIESLER,4773 HIGHLAND RD,BATON ROUGE,70808,721000,,,NO,BATON ROUGE,86751,POINT (-91.16756493209 30.400259773766)
KINDERCARE LEARNING CENTER #306,4435 FLOYNELL DR,BATON ROUGE,70809,624000,,,NO,PARISH,83594,POINT (-91.073261617306 30.40907616867)
MCDONALDS #6351 ESSEN,5464 ESSEN LN,BATON ROUGE,70809,722000,,,NO,BATON ROUGE,94084,POINT (-91.107776757004 30.399053051802)
THURSTON WATTS SALES AND SERVICE,5204 MAIN ST,ZACHARY,70791,238000,,,NO,ZACHARY,197880,POINT (-91.149545561656 30.64735575468)
LOUISIANA PRIDE GRIST MILL,24252 EDWARDS RD,ZACHARY,70791,815000,,,NO,PARISH,59621,POINT (-91.005670718514 30.705663715294)
PIZZA HUT 33387,1080 MAIN ST,BAKER,70714,722211,,,NO,BAKER,189127,POINT (-91.167699756954 30.586769701943)
BRENDA,15217 WOODLORE DR,BATON ROUGE,70816,454000,,,NO,PARISH,31499,POINT (-91.013874494849 30.452164043394)
GLENDA NATALE,3655 STE 16 PERKINS RD,BATON ROUGE,70808,453000,,,NO,BATON ROUGE,232126,POINT (-91.151185217088 30.421482500673)
EHRHARDT & ASSOCIATES,9744 DAMUTH DR,BATON ROUGE,70815,531000,,,NO,BATON ROUGE,128118,POINT (-91.079793421135 30.445675934739)
WOL INC,9414 INTERLINE AVE,BATON ROUGE,70809,561000,,,NO,BATON ROUGE,125221,POINT (-91.079612495194 30.42257479543)
B & J BUTLER SECURITY,12124 NILE AVE,BATON ROUGE,70815,561621,,,NO,BATON ROUGE,15219,POINT (-91.047539237377 30.463711627321)
PLANET MILLWORKS,11821 CLOVERLAND AVE,BATON ROUGE,70809,337212,,,NO,PARISH,13317,POINT (-91.049886513531 30.390479186552)
DUCKS UNLIMITED,9508 WILD VALLEY RD,BATON ROUGE,70810,448000,,,NO,BATON ROUGE,126152,POINT (-91.113024125211 30.369789257298)
COURTYARD BY MARRIOTT ESSEN LANE,2421 S ACADIAN THWY,BATON ROUGE,70808,721000,,,YES,BATON ROUGE,59525,POINT (-91.150080869037 30.423087820726)
AMENA ADULT DAY & REHAB CENTER,138 MC GEHEE DR,BATON ROUGE,70815,624000,,,NO,BATON ROUGE,143090,POINT (-91.065254800903 30.456658392255)
TITIAN ARMS,6923 TITIAN AVE,BATON ROUGE,70806,531110,,,NO,BATON ROUGE,107289,POINT (-91.119797819365 30.456420523575)
VONMIDDLETONS SEAFOOD,2016 GOVERNMENT ST,BATON ROUGE,70806,424000,,,NO,BATON ROUGE,51425,POINT (-91.167554456937 30.443485731106)
INFOPAGE SERVICES,1022 BECKENHAM DR,BATON ROUGE,70808,518000,,,NO,BATON ROUGE,1912,POINT (-91.132706767769 30.388404530567)
VIRGIL MCKOIN,6644 AIRLINE HWY,BATON ROUGE,70805,484000,,,NO,BATON ROUGE,105385,POINT (-91.124193749759 30.491007640676)
ZIMMER METAL CRAFT LLC,16931 S BRISTLE CONE CT,GREENWELL SPRINGS,70739,332000,,,NO,CENTRAL,209635,POINT (-91.001529438805 30.504070847592)
LINX PHYSICAL THERAPY & WELLNESS CENTER,1650 LOBDELL AVE,BATON ROUGE,70806,713000,,,NO,BATON ROUGE,37899,POINT (-91.111920015827 30.434797958424)
TRAVIS EDGINGTON ATTORNEY AT LAW,11822 STE A6 JUSTICE AVE,BATON ROUGE,70816,541110,,,NO,BATON ROUGE,159441,POINT (-91.049836656989 30.42387465963)
WE'LL CUT CHA BARBER SHOP,1723 STE C2 DALLAS DR,BATON ROUGE,70806,812000,,,NO,BATON ROUGE,223805,POINT (-91.110246737666 30.465206566317)
GEAUX CLEAN EXPRESS CAR WASH ONEAL LANE,2345 O'NEAL LN,BATON ROUGE,70816,561000,,,NO,PARISH,227420,POINT (-91.007055391732 30.434938088079)
ONE STOP DELI AND GROCERIES LLC,15518 RHONDA AVE,BATON ROUGE,70816,445000,,,YES,PARISH,33260,POINT (-91.013442802963 30.44373752608)
MITIGATION AREA,9900-10000 BARINGER FOREMAN RD,BATON ROUGE,70809,,,,NO,PARISH,132336,POINT (-91.028231610518 30.360641058603)
IN LOVING ARMS HEALTHCARE FOR KIDS,5675 LANCASTER AVE,BATON ROUGE,70805,621000,,,NO,BATON ROUGE,96299,POINT (-91.140094370863 30.501782348224)
PHAT BOYZ PIZZA,9186 GREENWELL SPRINGS RD,BATON ROUGE,70814,722211,,,NO,BATON ROUGE,123141,POINT (-91.087591903435 30.483912016523)
PROACTIVE SAFETY SOLUTIONS LLC,11031 STANLEY AUBIN LN,BATON ROUGE,70816,611000,,,NO,PARISH,8491,POINT (-91.061730774584 30.419472875731)
SWEET PS CREATIONS,11025 GOODWOOD BLVD,BATON ROUGE,70815,454100,,,NO,BATON ROUGE,8433,POINT (-91.06094066636 30.448587057357)
PHILLY ME UP,8775 STE F JEFFERSON HWY,BATON ROUGE,70809,722110,,,NO,BATON ROUGE,135079,POINT (-91.09177159824 30.418608032709)
NATURES CROWN SALON,111 E AIRPORT AVE,BATON ROUGE,70806,812000,,,NO,BATON ROUGE,166473,POINT (-91.102176818195 30.451284867223)
"ALFRED ROPER CONTRACTOR, INC",3333 VALENTINE RD,BATON ROUGE,70816,,,,NO,PARISH,151478,POINT (-91.016860239096 30.421765050248)
"IFIXTHAT, LLC",7756 BLUEBONNET BLVD,BATON ROUGE,70810,811211,,,NO,PARISH,143308,POINT (-91.097912205158 30.380292526537)
PIXS R US BY SKINNER ENT,2794 LINWOOD AVE,BATON ROUGE,70805,541000,,,NO,BATON ROUGE,64359,POINT (-91.17287743111 30.472808784584)
DBA MASSAGE ENVY BLUEBONNET,7940 BLUEBONNET BLVD,BATON ROUGE,70810,,,,NO,PARISH,114414,POINT (-91.098815290324 30.378325217137)
DESHAE FASHIONS,3755 WINNEBAGO ST,BATON ROUGE,70805,448000,,,NO,BATON ROUGE,76456,POINT (-91.151983637529 30.483719135306)
CARING ANGELS LLC,15805 ELDERWOOD AVE,BATON ROUGE,70816,815000,,,NO,BATON ROUGE,34656,POINT (-91.010578958751 30.436188472126)
PLASTIC SURGERY CENTER OF BATON ROUGE,8777 BLUEBONNET BLVD,BATON ROUGE,70810,621000,225-766-1899,http://brplasticsurgery.com/,NO,PARISH,161449,POINT (-91.102101031578 30.369669729243)
CUSIMONO CONSTRUCTION,2836 DAKIN AVE,BATON ROUGE,70820,236000,,,NO,BATON ROUGE,64951,POINT (-91.192907111828 30.387165811612)
TOY STORE OF LOUISIANA LLC,9242 BARINGER FOREMAN RD,BATON ROUGE,70817,815000,,,NO,PARISH,123628,POINT (-91.021525033928 30.366854341631)
LA HEALTH AND REHAB OPT,2121 WOODDALE BLVD,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,53535,POINT (-91.115537665654 30.467759698545)
BRAD CANOVA DESIGN & CONSTRUCTION LLC,1244 GLENMORE AVE,BATON ROUGE,70806,236000,,,NO,BATON ROUGE,18033,POINT (-91.146889916363 30.437161386429)
FAB'S AUTOMOTIVE SERVICES,10750 S CHOCTAW DR,BATON ROUGE,70815,811111,,,NO,BATON ROUGE,6709,POINT (-91.063918737869 30.472048978641)
EDWIN WATTS GOLF SHOPS,5235 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,451110,,,NO,BATON ROUGE,91348,POINT (-91.051137090981 30.407106608036)
PRO DISPLAYS SOUTH,1534 MARCIA DR,BATON ROUGE,70815,339000,,,NO,BATON ROUGE,32427,POINT (-91.060213320877 30.462336455923)
EXCEPTIONAL DENTAL OF HIGHLAND LLC,7278 STE C HIGHLAND RD,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,245404,POINT (-91.140241439372 30.378829759021)
BOBS LITTLE FEET,4601 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,448210,,,NO,BATON ROUGE,135603,POINT (-91.051048248212 30.412358642158)
PRITCHARD DANIEL CPA,9427 BROOKLINE AVE,BATON ROUGE,70809,541211,,,NO,BATON ROUGE,138720,POINT (-91.08302018395 30.428647174688)
JANI KING,6904 DIANTHUS DR,BATON ROUGE,70817,561000,,,NO,PARISH,107152,POINT (-90.991783720746 30.390404946825)
SUBWAY #28827,4631 PERKINS RD,BATON ROUGE,70808,722000,,,NO,BATON ROUGE,157358,POINT (-91.142025347544 30.416157813258)
MIDCITY TRENDS,346 S 21ST ST,BATON ROUGE,70806,454000,,,NO,BATON ROUGE,140819,POINT (-91.167064328787 30.445139416149)
LAKE AFTER HOURS -PERKINS,12525 STE A PERKINS RD,BATON ROUGE,70810,541000,225-819-8857,http://lakeafterhours.com/,NO,PARISH,133891,POINT (-91.078469730221 30.370205691784)
KIM'S ARCHITECTURAL MILLWORKS,11220 CEDAR PARK AVE,BATON ROUGE,70809,337110,,,NO,PARISH,9828,POINT (-91.057837972244 30.389874211492)
ROUGE GRILL,11522 MERCHANT DR,BATON ROUGE,70809,722110,,,NO,PARISH,11592,POINT (-91.049213352411 30.377363739958)
MARY LEES DAY CARE,420 N ACADIAN THWY,BATON ROUGE,70806,624410,,,NO,BATON ROUGE,81072,POINT (-91.154427738645 30.45188801228)
S & T HOME CLEANING,8205 DENBO DR,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,116194,POINT (-91.101853709036 30.44125113928)
CHEVRON,7133 SIEGEN LN,BATON ROUGE,70809,447110,,,NO,PARISH,108728,POINT (-91.064331882691 30.384550630153)
THE BEST FASHION SOCIETY,5668 HENAGEN AVE,BATON ROUGE,70805,454100,,,NO,BATON ROUGE,96242,POINT (-91.153985378752 30.501402129497)
